filepaths,users,genders,words,f0_prob,f0_std,f0_mean
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M005_009.wav,M005,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M005_010.wav,M005,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_001.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_002.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_003.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_004.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_005.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_006.wav,M006,M,aeroporto,[[124.09158095]],124.09,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_007.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_008.wav,M006,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_009.wav,M006,M,aeroporto,"[[167.56705965]
 [166.60194441]
 [170.49608026]]",168.22,1.66
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M006_010.wav,M006,M,aeroporto,[[140.09497782]],140.09,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_001.wav,M007,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_002.wav,M007,M,aeroporto,"[[102.55552655]
 [102.55552655]]",102.56,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_003.wav,M007,M,aeroporto,[[104.34816558]],104.35,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_004.wav,M007,M,aeroporto,"[[103.74716437]
 [103.74716437]
 [103.74716437]]",103.75,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_005.wav,M007,M,aeroporto,"[[103.14962468]
 [103.14962468]
 [103.14962468]]",103.15,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_006.wav,M007,M,aeroporto,"[[103.14962468]
 [104.34816558]]",103.75,0.6
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_007.wav,M007,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_008.wav,M007,M,aeroporto,"[[103.14962468]
 [103.14962468]]",103.15,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_009.wav,M007,M,aeroporto,"[[104.34816558]
 [105.56063286]
 [105.56063286]
 [109.9162918 ]]",106.35,2.12
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M007_010.wav,M007,M,aeroporto,[[98.49155307]],98.49,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_001.wav,M008,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_002.wav,M008,M,aeroporto,"[[100.79368399]
 [100.79368399]
 [101.37757586]
 [101.37757586]]",101.09,0.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_003.wav,M008,M,aeroporto,"[[104.95264835]
 [104.95264835]]",104.95,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_004.wav,M008,M,aeroporto,"[[103.14962468]
 [103.14962468]
 [103.74716437]]",103.35,0.28
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_005.wav,M008,M,aeroporto,"[[103.74716437]
 [104.95264835]]",104.35,0.6
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_006.wav,M008,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_007.wav,M008,M,aeroporto,"[[101.37757586]
 [101.37757586]]",101.38,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_008.wav,M008,M,aeroporto,"[[106.78718833]
 [107.40580022]]",107.1,0.31
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_009.wav,M008,M,aeroporto,"[[106.17213939]
 [106.17213939]]",106.17,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M008_010.wav,M008,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_001.wav,M009,M,aeroporto,"[[147.57059097]
 [145.87559817]]",146.72,0.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_002.wav,M009,M,aeroporto,[[136.10674575]],136.11,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_003.wav,M009,M,aeroporto,"[[138.48584976]
 [138.48584976]]",138.49,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_004.wav,M009,M,aeroporto,"[[136.89520411]
 [136.10674575]]",136.5,0.39
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_005.wav,M009,M,aeroporto,[[136.89520411]],136.9,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_006.wav,M009,M,aeroporto,[[134.54342644]],134.54,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_007.wav,M009,M,aeroporto,[[133.76851333]],133.77,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_008.wav,M009,M,aeroporto,[[132.99806338]],133.0,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_009.wav,M009,M,aeroporto,"[[132.99806338]
 [132.99806338]]",133.0,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M009_010.wav,M009,M,aeroporto,"[[132.2320509]
 [132.2320509]]",132.23,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_001.wav,M010,M,aeroporto,"[[190.2731384 ]
 [190.2731384 ]
 [189.17724576]
 [189.17724576]
 [191.37537948]]",190.06,0.82
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_002.wav,M010,M,aeroporto,"[[172.47714929]
 [172.47714929]
 [170.49608026]
 [170.49608026]]",171.49,0.99
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_003.wav,M010,M,aeroporto,"[[152.77465663]
 [172.47714929]]",162.63,9.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_004.wav,M010,M,aeroporto,"[[157.25129577]
 [176.50861155]
 [174.48123723]
 [180.63430477]]",172.22,8.92
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_005.wav,M010,M,aeroporto,"[[131.47045033]
 [131.47045033]
 [187.00435977]
 [187.00435977]
 [184.8564315 ]
 [185.92729391]]",167.96,25.81
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_006.wav,M010,M,aeroporto,"[[132.2320509 ]
 [132.2320509 ]
 [188.08766501]
 [188.08766501]
 [188.08766501]
 [187.00435977]
 [187.00435977]]",171.82,25.04
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_007.wav,M010,M,aeroporto,"[[178.55954282]
 [190.2731384 ]
 [190.2731384 ]
 [188.08766501]
 [185.92729391]]",186.62,4.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_008.wav,M010,M,aeroporto,"[[130.71323626]
 [130.71323626]
 [131.47045033]
 [132.99806338]
 [169.5140951 ]
 [183.7917368 ]
 [182.73317429]
 [182.73317429]
 [181.68070865]
 [180.63430477]]",160.7,24.17
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_009.wav,M010,M,aeroporto,"[[135.32282858]
 [176.50861155]
 [183.7917368 ]
 [183.7917368 ]
 [182.73317429]
 [183.7917368 ]
 [184.8564315 ]]",175.83,16.74
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M010_010.wav,M010,M,aeroporto,"[[160.92687057]
 [160.        ]]",160.46,0.46
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_001.wav,M011,M,aeroporto,[[128.4676611]],128.47,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_002.wav,M011,M,aeroporto,"[[102.55552655]
 [101.96485019]
 [101.96485019]
 [ 99.63596979]
 [100.21315509]
 [128.4676611 ]
 [128.4676611 ]]",109.04,12.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_003.wav,M011,M,aeroporto,"[[101.37757586]
 [100.21315509]
 [100.21315509]]",100.6,0.55
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_004.wav,M011,M,aeroporto,"[[96.79952714]
 [96.79952714]
 [96.79952714]]",96.8,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_005.wav,M011,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_006.wav,M011,M,aeroporto,"[[103.74716437]
 [103.74716437]
 [103.14962468]]",103.55,0.28
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_007.wav,M011,M,aeroporto,"[[102.55552655]
 [102.55552655]
 [133.76851333]
 [132.99806338]]",117.97,15.42
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_008.wav,M011,M,aeroporto,"[[100.79368399]
 [100.21315509]
 [100.21315509]
 [ 99.63596979]
 [100.21315509]
 [100.21315509]]",100.21,0.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_009.wav,M011,M,aeroporto,[[101.37757586]],101.38,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M011_010.wav,M011,M,aeroporto,"[[103.14962468]
 [102.55552655]
 [101.37757586]]",102.36,0.74
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_001.wav,M012,M,aeroporto,[[129.96038342]],129.96,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_002.wav,M012,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_003.wav,M012,M,aeroporto,"[[101.37757586]
 [123.37686603]]",112.38,11.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_004.wav,M012,M,aeroporto,[[122.66626757]],122.67,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_005.wav,M012,M,aeroporto,"[[104.34816558]
 [127.72774182]]",116.04,11.69
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_006.wav,M012,M,aeroporto,[[97.92428346]],97.92,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_007.wav,M012,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_008.wav,M012,M,aeroporto,[[105.56063286]],105.56,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_009.wav,M012,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M012_010.wav,M012,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_001.wav,M013,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_002.wav,M013,M,aeroporto,"[[118.48780418]
 [118.48780418]
 [117.12685568]
 [118.48780418]
 [119.86456615]]",118.49,0.87
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_003.wav,M013,M,aeroporto,[[116.45225463]],116.45,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_004.wav,M013,M,aeroporto,"[[113.79248146]
 [113.13708499]
 [113.13708499]
 [113.13708499]]",113.3,0.28
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_005.wav,M013,M,aeroporto,"[[109.9162918]
 [110.5530304]]",110.23,0.32
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_006.wav,M013,M,aeroporto,"[[113.13708499]
 [113.13708499]]",113.14,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_007.wav,M013,M,aeroporto,"[[117.80536465]
 [118.48780418]
 [119.86456615]]",118.72,0.86
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_008.wav,M013,M,aeroporto,[[113.13708499]],113.14,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_009.wav,M013,M,aeroporto,"[[120.55893452]
 [121.25732532]]",120.91,0.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M013_010.wav,M013,M,aeroporto,[[121.95976186]],121.96,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_001.wav,M014,M,aeroporto,"[[132.2320509 ]
 [133.76851333]]",133.0,0.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_002.wav,M014,M,aeroporto,"[[112.48546333]
 [138.48584976]
 [139.28809013]
 [142.5437949 ]]",133.2,12.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_003.wav,M014,M,aeroporto,[[140.09497782]],140.09,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_004.wav,M014,M,aeroporto,[[140.09497782]],140.09,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_005.wav,M014,M,aeroporto,"[[135.32282858]
 [136.89520411]]",136.11,0.79
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_006.wav,M014,M,aeroporto,"[[133.76851333]
 [135.32282858]]",134.55,0.78
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_007.wav,M014,M,aeroporto,[[65.35661813]],65.36,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_008.wav,M014,M,aeroporto,"[[134.54342644]
 [132.99806338]]",133.77,0.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_009.wav,M014,M,aeroporto,"[[134.54342644]
 [132.99806338]]",133.77,0.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M014_010.wav,M014,M,aeroporto,"[[127.72774182]
 [128.4676611 ]
 [104.34816558]]",120.18,11.2
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_001.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_002.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_003.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_004.wav,M015,M,aeroporto,[[129.21186669]],129.21,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_005.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_006.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_007.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_008.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_009.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M015_010.wav,M015,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_001.wav,M016,M,aeroporto,[[129.96038342]],129.96,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_002.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_003.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_004.wav,M016,M,aeroporto,[[132.99806338]],133.0,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_005.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_006.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_007.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_008.wav,M016,M,aeroporto,"[[121.95976186]
 [121.95976186]
 [123.37686603]]",122.43,0.67
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_009.wav,M016,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M016_010.wav,M016,M,aeroporto,[[121.95976186]],121.96,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_001.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_002.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_003.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_004.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_005.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_006.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_007.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_008.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_009.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M017_010.wav,M017,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_001.wav,M018,M,aeroporto,"[[193.59905428]
 [207.49432874]]",200.55,6.95
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_002.wav,M018,M,aeroporto,[[154.54981263]],154.55,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_003.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_004.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_005.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_006.wav,M018,M,aeroporto,[[100.79368399]],100.79,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_007.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_008.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_009.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M018_010.wav,M018,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_001.wav,M019,M,aeroporto,"[[121.25732532]
 [120.55893452]]",120.91,0.35
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_002.wav,M019,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_003.wav,M019,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_004.wav,M019,M,aeroporto,"[[117.80536465]
 [118.48780418]]",118.15,0.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_005.wav,M019,M,aeroporto,[[119.17419705]],119.17,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_006.wav,M019,M,aeroporto,"[[120.55893452]
 [120.55893452]]",120.56,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_007.wav,M019,M,aeroporto,[[119.17419705]],119.17,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_008.wav,M019,M,aeroporto,"[[119.17419705]
 [118.48780418]]",118.83,0.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_009.wav,M019,M,aeroporto,"[[118.48780418]
 [118.48780418]
 [118.48780418]
 [119.17419705]]",118.66,0.3
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M019_010.wav,M019,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M020_001.wav,M020,M,aeroporto,[],,
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M020_002.wav,M020,M,aeroporto,"[[88.76555777]
 [81.39837537]
 [81.86991136]]",84.01,3.37
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_M020_003.wav,M020,M,aeroporto,"[[89.27977141]
 [79.53923391]]",84.41,4.87
