filepaths,users,genders,words,f0_prob,f0_mean,f0_std
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_003.wav,F011,F,aeroporto,"[[220.68967049]
 [218.21790332]
 [215.5259179 ]
 [212.71178313]
 [210.67771573]
 [208.82285515]
 [207.77824535]
 [207.43890015]
 [207.75089058]
 [207.9186034 ]
 [208.689691  ]
 [208.72820422]
 [208.8200661 ]
 [208.90306712]
 [208.94995692]
 [209.31410335]
 [209.1627888 ]
 [209.60449327]
 [209.7391156 ]
 [210.38013106]
 [211.01767691]
 [211.95222375]
 [212.82938202]
 [212.94075921]
 [211.83646029]
 [211.62680202]
 [220.44262038]
 [222.72281573]
 [224.86048466]
 [226.76476883]
 [227.90215727]
 [228.53982426]
 [207.56562574]
 [204.76590089]
 [203.22077564]
 [202.50080418]
 [201.95712723]
 [202.10677319]
 [202.8826418 ]
 [203.6324269 ]
 [204.4537436 ]
 [205.30564004]
 [206.2201821 ]
 [207.07437565]
 [207.80232655]
 [208.66137074]
 [208.55829908]
 [207.7378117 ]
 [206.16102479]]",210.69,6.62
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_004.wav,F011,F,aeroporto,"[[208.43060609]
 [206.00503365]
 [204.39311916]
 [203.51031554]
 [203.63132269]
 [204.90329429]
 [206.36334548]
 [207.27824693]
 [207.90601919]
 [208.1152903 ]
 [208.89027321]
 [208.89038381]
 [208.9341941 ]
 [208.86099862]
 [208.85994361]
 [209.05624426]
 [208.92156393]
 [208.96699852]
 [208.66235437]
 [208.90880532]
 [208.87421233]
 [209.45119243]
 [209.49676414]
 [208.15303369]
 [206.34591807]
 [207.05061617]
 [217.5437417 ]
 [219.96704594]
 [221.64917557]
 [222.86814453]
 [222.60065869]
 [210.45044262]
 [208.23867983]
 [205.1238302 ]
 [204.2917706 ]
 [204.45922884]
 [204.7924379 ]
 [204.99484379]
 [205.00668901]
 [204.31523597]
 [203.53925962]
 [202.97371777]
 [203.38223772]
 [204.72305627]
 [205.93132062]
 [205.90690253]
 [203.69396674]]",208.2,4.89
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_005.wav,F011,F,aeroporto,"[[225.956733  ]
 [222.32369683]
 [220.32656612]
 [218.8691662 ]
 [217.28683007]
 [215.57403039]
 [213.94127882]
 [212.65030408]
 [211.83488715]
 [211.16562636]
 [210.28225176]
 [209.29570129]
 [208.10601808]
 [207.50750318]
 [206.83712261]
 [206.24982452]
 [206.067812  ]
 [206.2783503 ]
 [206.66423108]
 [206.99613771]
 [207.25095008]
 [207.36509334]
 [207.38873793]
 [206.58099609]
 [206.31644282]
 [207.95591481]
 [218.4814762 ]
 [220.44612795]
 [222.13597597]
 [224.65803899]
 [226.82744957]
 [205.60224109]
 [203.06758767]
 [201.78886467]
 [200.94068526]
 [200.41200039]
 [200.0428453 ]
 [199.44066356]
 [199.16685899]
 [199.3280859 ]
 [200.16018232]
 [201.8170338 ]
 [203.62420893]
 [205.18946195]
 [203.14752519]]",209.41,7.71
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_006.wav,F011,F,aeroporto,"[[220.54633577]
 [218.37709554]
 [216.92804846]
 [216.02421843]
 [215.0965555 ]
 [214.45589748]
 [213.52189681]
 [212.61409102]
 [211.61374947]
 [210.81232121]
 [210.30303338]
 [209.73900532]
 [209.23507867]
 [208.20018366]
 [207.65496426]
 [207.51512579]
 [207.71074716]
 [208.44104001]
 [208.59393689]
 [208.30657758]
 [207.44985478]
 [207.61600485]
 [219.25431852]
 [221.10725794]
 [222.85024537]
 [225.19045826]
 [227.94823203]
 [230.14123741]
 [207.1760562 ]
 [205.978027  ]
 [204.71045525]
 [204.10553931]
 [203.5157125 ]
 [203.14994185]
 [203.57423459]
 [203.94794455]
 [204.81286069]
 [206.91981982]
 [209.35362759]
 [232.9218045 ]]",212.19,7.64
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_007.wav,F011,F,aeroporto,"[[220.58550146]
 [217.49784714]
 [215.44884298]
 [213.63149563]
 [212.49239281]
 [211.53431783]
 [211.11823232]
 [211.0119529 ]
 [210.90580984]
 [210.96934677]
 [211.04674888]
 [211.27467009]
 [211.19422812]
 [210.82405436]
 [210.48701488]
 [209.8453757 ]
 [209.53884884]
 [208.92783921]
 [208.64334385]
 [208.06346812]
 [207.15544538]
 [204.79453583]
 [203.66006443]
 [205.67108372]
 [216.26988678]
 [218.12340683]
 [219.4663176 ]
 [220.02623533]
 [209.24310287]
 [208.70411709]
 [208.04996379]
 [207.60588699]
 [207.2266564 ]
 [206.57932434]
 [205.97329878]
 [205.46210399]
 [205.84828639]
 [206.52146518]
 [207.84602314]
 [209.44985919]
 [220.96764583]
 [223.19597174]
 [224.32581522]
 [223.83795363]]",211.61,5.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_008.wav,F011,F,aeroporto,"[[221.46476938]
 [219.01633124]
 [217.01185678]
 [215.73814918]
 [214.28685385]
 [213.18040772]
 [212.98951028]
 [212.584921  ]
 [212.01472053]
 [211.38983854]
 [210.63467843]
 [209.93619549]
 [209.02497225]
 [208.55496138]
 [208.30234311]
 [208.72982169]
 [208.54516062]
 [208.8221818 ]
 [208.94743165]
 [209.25731975]
 [208.92670228]
 [207.23944429]
 [203.97142433]
 [202.769438  ]
 [208.34702993]
 [210.36115105]
 [212.33401282]
 [214.45585514]
 [215.79957508]
 [215.83312625]
 [207.82901951]
 [205.74469104]
 [204.19766853]
 [203.10812998]
 [202.50196204]
 [202.35473478]
 [203.22508213]
 [204.39453524]
 [206.59805902]
 [208.82502344]
 [244.83472043]]",210.59,7.09
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_009.wav,F011,F,aeroporto,"[[219.41731916]
 [217.36120465]
 [215.44494859]
 [213.90708461]
 [212.83420555]
 [211.83651071]
 [211.40874606]
 [211.28576466]
 [211.40439293]
 [211.66696326]
 [212.03394554]
 [212.12154296]
 [212.23043257]
 [212.1781733 ]
 [212.06295352]
 [211.56825238]
 [210.79275211]
 [210.29516002]
 [209.94380243]
 [210.05780332]
 [210.35643243]
 [210.08505736]
 [209.65931714]
 [210.67606662]
 [230.35283007]
 [233.37786208]
 [235.97249733]
 [237.31903092]
 [237.21578656]
 [207.00000033]
 [206.44417495]
 [206.96682789]
 [207.91738428]
 [208.77203639]
 [210.85332417]
 [222.76310571]
 [226.70403035]
 [229.45287097]
 [230.77373197]]",215.96,9.14
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F011_010.wav,F011,F,aeroporto,"[[212.26737731]
 [210.46232442]
 [209.91753625]
 [209.73578891]
 [209.81684562]
 [209.35381068]
 [209.16291973]
 [208.63653559]
 [209.05283248]
 [209.39007381]
 [209.72339835]
 [209.70637411]
 [209.30282437]
 [209.0707943 ]
 [208.52273931]
 [208.58087297]
 [208.08365926]
 [206.74988005]
 [204.41511928]
 [204.49080548]
 [207.08277551]
 [210.69852076]
 [217.65969619]
 [220.02010422]
 [221.51492504]
 [221.88641487]]",210.59,4.49
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_001.wav,F012,F,aeroporto,"[[198.79676157]
 [197.89429269]
 [196.98847823]
 [196.58273735]
 [195.87681318]
 [194.52221729]
 [192.56672595]
 [190.27128641]
 [187.77364642]
 [186.15136394]
 [185.75168284]
 [186.07912336]
 [187.30641943]
 [189.40593737]
 [191.53181999]
 [192.32920446]
 [192.54884359]
 [191.93277687]
 [190.72300111]
 [205.62311768]
 [205.61172548]
 [207.51367693]
 [191.19610424]
 [189.38106772]
 [187.54972225]
 [185.2576612 ]
 [182.07430166]]",192.56,6.33
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_002.wav,F012,F,aeroporto,"[[178.58153034]
 [178.91443923]
 [179.7099045 ]
 [181.6425196 ]
 [183.84591347]
 [185.12572152]
 [185.19037923]
 [184.44741245]
 [183.40657631]
 [182.89618355]
 [182.98968697]
 [183.52718917]
 [184.59914735]
 [184.7906946 ]
 [184.37332056]
 [184.27859444]
 [186.6088262 ]
 [192.22208824]
 [197.40695829]
 [202.1212251 ]
 [206.03668162]
 [208.05753638]
 [208.48347774]
 [208.38981479]]",189.07,9.81
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_003.wav,F012,F,aeroporto,"[[183.62633539]
 [183.75066919]
 [183.67705379]
 [183.71644667]
 [184.02173888]
 [183.78237653]
 [183.23625513]
 [182.57726857]
 [182.25489283]
 [182.80202946]
 [183.87957392]
 [184.56921083]
 [185.28537872]
 [185.90024724]
 [186.01056906]
 [185.94943363]
 [203.78366394]
 [204.52263533]
 [206.48753221]
 [208.89710687]
 [194.24941534]
 [191.20307773]]",188.83,8.54
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_004.wav,F012,F,aeroporto,"[[186.09009094]
 [182.46060651]
 [180.07652379]
 [178.5771041 ]
 [178.47519013]
 [179.45018382]
 [181.70412952]
 [183.72101925]
 [186.20954296]
 [187.03347206]
 [186.94187761]
 [185.9172618 ]
 [184.91536439]
 [183.79363417]
 [182.83333172]
 [197.37357928]
 [198.87404344]
 [201.61219322]
 [204.89732765]
 [207.0306235 ]]",187.9,8.69
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_005.wav,F012,F,aeroporto,"[[192.45596249]
 [190.96548217]
 [189.48729417]
 [187.6073026 ]
 [185.80357822]
 [184.27911742]
 [183.34054647]
 [182.90911704]
 [182.65676182]
 [183.04082179]
 [183.48534265]
 [184.47963644]
 [185.40775955]
 [186.63736002]
 [187.25730443]
 [188.58422568]
 [196.22338674]
 [196.1385091 ]
 [196.67080885]
 [198.27511535]
 [189.91748778]
 [186.22148321]
 [183.17601444]
 [180.82887584]
 [179.43169915]
 [180.00482934]]",187.13,5.21
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_006.wav,F012,F,aeroporto,"[[188.08975272]
 [186.98408525]
 [186.25663505]
 [185.43496264]
 [184.09125241]
 [182.7507603 ]
 [181.13430782]
 [179.64178916]
 [178.54852958]
 [178.5794727 ]
 [180.32137191]
 [181.42085518]
 [182.71440806]
 [183.91230012]
 [184.8175807 ]
 [185.0117649 ]
 [184.18814796]
 [183.52057404]
 [194.43461816]
 [193.7163818 ]
 [195.30162265]
 [197.04329819]
 [178.64248626]
 [178.17904134]
 [179.35725719]
 [180.81592866]]",184.42,5.32
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_007.wav,F012,F,aeroporto,"[[184.49193514]
 [184.09494929]
 [183.9826363 ]
 [184.34659825]
 [184.98187121]
 [185.67594135]
 [185.70035014]
 [185.09251443]
 [184.27647335]
 [183.77165705]
 [182.78941364]
 [182.09530729]
 [181.4225069 ]
 [180.56270848]
 [179.75017553]
 [179.73134577]
 [179.6621438 ]
 [179.82984664]
 [202.53611786]
 [204.3706055 ]
 [182.4971339 ]
 [182.4544013 ]]",184.73,6.24
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_008.wav,F012,F,aeroporto,"[[184.32774504]
 [184.79158998]
 [185.48746901]
 [186.95169199]
 [187.75254992]
 [187.55883664]
 [186.9849392 ]
 [186.33981606]
 [186.13014608]
 [186.20655139]
 [185.74091286]
 [184.50564146]
 [183.1890364 ]
 [182.72055903]
 [183.32921469]
 [184.97776104]
 [185.6884392 ]
 [186.09319288]
 [187.96296065]
 [203.19737071]
 [205.84463804]
 [209.26244585]
 [185.52914029]
 [185.00574331]
 [184.23046896]
 [183.21508086]
 [181.79034987]]",187.59,6.77
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_009.wav,F012,F,aeroporto,"[[184.32768747]
 [184.79150049]
 [185.48748237]
 [186.95168377]
 [187.75255765]
 [187.5588251 ]
 [186.98493223]
 [186.33978538]
 [186.13015103]
 [186.20655974]
 [185.74087652]
 [184.50560157]
 [183.18911917]
 [182.7205268 ]
 [183.32928612]
 [184.97777092]
 [185.68844585]
 [186.09326063]
 [187.96295177]
 [203.19733842]
 [205.84452366]
 [209.26248774]
 [185.52915935]
 [185.00580167]
 [184.23043515]
 [183.21499945]
 [181.79032532]]",187.59,6.77
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F012_010.wav,F012,F,aeroporto,"[[189.49336552]
 [189.80961717]
 [190.46703645]
 [189.87563107]
 [188.14863751]
 [186.70796406]
 [185.97602495]
 [185.1861972 ]
 [184.64985624]
 [184.471528  ]
 [185.16555975]
 [186.17161865]
 [186.7989277 ]
 [186.83997396]
 [186.55549137]
 [186.05643731]
 [185.28503435]
 [191.15499506]
 [190.87125512]
 [191.50352866]
 [193.40594788]
 [194.58600903]]",188.14,2.88
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_001.wav,F013,F,aeroporto,"[[212.45227266]
 [213.08325864]
 [213.37551194]
 [213.20906618]
 [212.48432504]
 [210.86742096]
 [208.9128912 ]
 [207.43623876]
 [206.66557073]
 [206.3438707 ]
 [205.76769567]
 [204.95863088]
 [204.22218909]
 [204.14000353]
 [204.72809093]
 [206.13493553]
 [207.29016491]
 [209.17076665]
 [212.43003083]
 [216.33223985]
 [220.65984378]
 [223.4803338 ]
 [224.44973251]
 [246.26843752]
 [246.74546612]
 [245.92887709]
 [204.61728815]
 [204.69768632]
 [204.08427791]
 [203.10527674]
 [201.95988912]
 [200.82485078]
 [200.1643025 ]
 [200.03278202]
 [200.13491643]
 [200.04363425]
 [200.0685114 ]
 [200.36916966]
 [200.56165112]
 [200.0496684 ]
 [198.98918718]
 [197.68730087]
 [197.0788129 ]
 [224.12339243]
 [222.27611987]
 [220.7924722 ]
 [220.76988854]]",210.42,12.05
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_002.wav,F013,F,aeroporto,"[[209.70494051]
 [208.28189842]
 [207.84569042]
 [207.23619205]
 [206.98621568]
 [206.51027281]
 [206.09807531]
 [205.86116973]
 [205.84057368]
 [205.42418202]
 [204.9611511 ]
 [205.95170414]
 [208.07706569]
 [211.32774297]
 [215.14308041]
 [218.82768555]
 [221.60264043]
 [222.92593564]
 [223.95515273]
 [240.66596059]
 [242.20527385]
 [243.61261055]
 [244.47143291]
 [244.06530163]
 [242.26321174]
 [239.43274857]
 [197.89763243]
 [197.65834605]
 [197.59399435]
 [197.5348958 ]
 [197.08501335]
 [195.99186079]
 [194.84020124]
 [193.60534651]
 [192.19374911]
 [192.83053538]
 [195.00496518]
 [210.9035705 ]
 [208.6201316 ]]",212.08,16.22
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_003.wav,F013,F,aeroporto,"[[209.70495114]
 [208.2818183 ]
 [207.84557781]
 [207.23617392]
 [206.98624983]
 [206.51027453]
 [206.09806477]
 [205.86121337]
 [205.84053584]
 [205.42418919]
 [204.96110285]
 [205.95169735]
 [208.07708183]
 [211.32775469]
 [215.14306185]
 [218.82775316]
 [221.60267496]
 [222.92603817]
 [223.95504778]
 [240.66594476]
 [242.20527558]
 [243.6126012 ]
 [244.47146657]
 [244.06529152]
 [242.26313501]
 [239.43277535]
 [197.89747838]
 [197.65829856]
 [197.59393756]
 [197.53494106]
 [197.08497383]
 [195.99184093]
 [194.84021638]
 [193.60533723]
 [192.19374727]
 [192.83054672]
 [195.00500009]
 [210.90359337]
 [208.62014281]]",212.08,16.22
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_004.wav,F013,F,aeroporto,"[[213.61334653]
 [211.49105484]
 [209.71799473]
 [208.20712307]
 [207.13463841]
 [206.2589948 ]
 [205.90552479]
 [205.82883159]
 [205.66812531]
 [206.38942489]
 [207.52832789]
 [208.94677816]
 [210.93279968]
 [213.20571931]
 [215.63034311]
 [218.544472  ]
 [221.57124047]
 [225.48574031]
 [227.54132711]
 [228.39064172]
 [228.02516295]
 [239.31967529]
 [240.8178748 ]
 [241.63861474]
 [241.04897121]
 [239.59779857]
 [237.43021999]
 [195.72276402]
 [195.32337941]
 [194.7387573 ]
 [194.26908163]
 [193.7529338 ]
 [192.93499993]
 [192.5597899 ]
 [192.0838797 ]
 [191.65385191]
 [191.45975864]
 [191.63805636]
 [192.17468831]
 [192.81908042]
 [193.75132899]
 [206.39731923]]",210.41,16.15
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_005.wav,F013,F,aeroporto,"[[213.62179789]
 [211.20534827]
 [208.72163732]
 [207.51752532]
 [206.0659124 ]
 [204.91549913]
 [203.89759037]
 [203.47298923]
 [203.35919612]
 [203.00818967]
 [202.13404486]
 [201.05986737]
 [200.26336958]
 [200.64018956]
 [202.18602196]
 [204.02470749]
 [206.30535652]
 [208.72392622]
 [211.3298045 ]
 [214.77484517]
 [218.14646537]
 [221.02013633]
 [223.34960926]
 [225.50276482]
 [226.64002297]
 [227.80102918]
 [231.260667  ]
 [238.30326773]
 [240.07578868]
 [240.72221621]
 [240.84092357]
 [240.15666312]
 [238.82390864]
 [235.87164224]
 [197.74518082]
 [196.96321882]
 [196.23599129]
 [196.16082758]
 [196.1213143 ]
 [195.68510583]
 [194.98282648]
 [194.66205708]
 [194.22400862]
 [193.45825824]
 [193.85083521]
 [194.3382423 ]
 [193.79448312]
 [196.96355898]
 [197.43501348]
 [198.01154257]]",209.93,15.29
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_006.wav,F013,F,aeroporto,"[[205.41882538]
 [204.4907652 ]
 [203.66538067]
 [203.11010835]
 [202.46654362]
 [201.88635946]
 [201.14078424]
 [200.57915074]
 [200.55246927]
 [200.78980908]
 [201.692946  ]
 [203.30842066]
 [205.42640921]
 [207.73413596]
 [209.84519618]
 [213.04846938]
 [222.03181601]
 [225.16548827]
 [227.67122727]
 [228.96703574]
 [230.05852497]
 [231.60739745]
 [234.19194282]
 [236.42034248]
 [237.35609197]
 [237.65418772]
 [237.69010177]
 [236.90846303]
 [235.79114294]
 [202.14381193]
 [201.57234453]
 [200.148157  ]
 [199.3105663 ]
 [198.73173524]
 [198.20777881]
 [197.72323324]
 [196.98457955]
 [196.30448746]
 [195.80536383]
 [195.1130225 ]
 [194.47421859]
 [193.54532056]
 [192.7144249 ]
 [194.5251356 ]
 [194.40197075]]",209.74,15.24
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_007.wav,F013,F,aeroporto,"[[200.68759301]
 [201.94163797]
 [203.01088147]
 [203.60952365]
 [203.41976366]
 [202.58060385]
 [201.30980265]
 [200.49714236]
 [199.65527127]
 [199.22166861]
 [198.90101148]
 [198.84551002]
 [199.69428326]
 [202.41849237]
 [205.64855036]
 [208.33869814]
 [211.1186371 ]
 [214.62501711]
 [218.64498196]
 [221.76043516]
 [224.70359637]
 [226.52462793]
 [228.93777404]
 [231.21268862]
 [233.26385094]
 [234.93147246]
 [235.38182221]
 [235.08721973]
 [233.94847689]
 [232.5092108 ]
 [231.62541821]
 [231.20845303]
 [229.87807004]
 [228.48984247]
 [226.84317682]
 [224.75073887]
 [206.12017584]
 [204.70451446]
 [203.20273128]
 [200.83094251]
 [198.98026047]
 [197.46757226]
 [195.91972889]
 [194.76270346]
 [194.34899997]
 [193.91937878]
 [193.83200994]]",212.11,14.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_008.wav,F013,F,aeroporto,"[[201.49725156]
 [200.49360877]
 [199.95812469]
 [199.45503283]
 [199.17187562]
 [199.04157074]
 [199.05765697]
 [199.18892326]
 [199.90574577]
 [201.22649017]
 [203.21992563]
 [205.25719975]
 [207.18654348]
 [208.29121686]
 [208.90376677]
 [209.54221274]
 [211.23919171]
 [214.17641627]
 [217.3076183 ]
 [220.41549766]
 [223.22671745]
 [225.39027869]
 [227.39758889]
 [228.36166596]
 [229.92380411]
 [232.55428085]
 [240.12647607]
 [241.15165241]
 [241.08627074]
 [240.44378154]
 [238.40657134]
 [236.30063697]
 [185.12663198]
 [183.40322366]
 [182.73287652]
 [183.85916874]
 [185.82569347]
 [189.95073666]
 [194.05427815]
 [196.93937047]
 [198.91708974]
 [201.11360797]
 [208.14472139]
 [206.84069885]]",209.68,17.12
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_009.wav,F013,F,aeroporto,"[[210.34764031]
 [209.27334007]
 [208.4844164 ]
 [207.44277066]
 [206.29323711]
 [205.480819  ]
 [204.99820468]
 [204.11673398]
 [203.80670668]
 [204.27343537]
 [204.71481283]
 [205.50106213]
 [206.13226008]
 [207.15290291]
 [208.07574694]
 [208.73069822]
 [209.53690952]
 [210.64889704]
 [212.62341871]
 [214.93936329]
 [218.3555208 ]
 [222.73636825]
 [227.74105018]
 [231.86102496]
 [235.68690189]
 [237.33471561]
 [236.66962346]
 [247.95579209]
 [247.6807905 ]
 [246.41988696]
 [243.3484148 ]
 [239.64937096]
 [203.58804152]
 [202.7746236 ]
 [201.97222031]
 [201.1793526 ]
 [200.73251979]
 [200.70174432]
 [200.77943085]
 [200.83042947]
 [201.09465464]
 [201.45931565]
 [201.92768482]
 [201.99449825]
 [200.95623986]
 [199.65095405]
 [223.61696819]]",213.43,14.79
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F013_010.wav,F013,F,aeroporto,"[[203.88589337]
 [201.88593836]
 [199.66503506]
 [198.54085319]
 [197.87775382]
 [197.60459306]
 [197.57655086]
 [197.46802429]
 [197.12431564]
 [196.70352746]
 [196.64077872]
 [197.5051175 ]
 [199.11815803]
 [201.08642832]
 [203.01583269]
 [204.48357903]
 [205.71502407]
 [206.42901353]
 [205.10618909]
 [201.45302229]
 [216.04623533]
 [217.9090833 ]
 [218.66514336]
 [218.93293279]
 [218.77863248]
 [215.51735298]
 [180.21669595]
 [178.1810558 ]
 [176.64560991]
 [174.98576655]
 [174.22250011]
 [173.9418264 ]
 [174.37114192]
 [174.90778127]]",197.71,13.91
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F014_001.wav,F014,F,aeroporto,"[[204.94877658]
 [204.59155817]
 [204.08982556]
 [203.60643045]
 [202.48773633]
 [201.1812902 ]
 [199.41673424]
 [202.90426365]
 [202.18432299]
 [200.60252886]
 [198.34310947]
 [196.38799731]
 [189.98223586]
 [189.45382683]
 [189.69911956]
 [190.40599082]
 [191.8955706 ]
 [192.9484573 ]
 [194.0467162 ]
 [195.06726166]
 [196.58267106]
 [198.42875148]
 [201.1143079 ]
 [204.55017325]
 [207.85721759]]",198.51,5.44
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F014_002.wav,F014,F,aeroporto,"[[201.5339535 ]
 [200.71278048]
 [199.79072913]
 [199.22374972]
 [198.36884787]
 [197.16760197]
 [196.11385474]
 [194.77611153]
 [193.39946014]
 [192.64391846]
 [192.25893523]
 [192.35888254]
 [192.44489119]
 [192.59787328]
 [192.96413148]
 [192.28924875]
 [194.4287351 ]
 [193.45882262]
 [193.03719056]
 [193.14753053]
 [193.53878368]
 [193.70590731]
 [192.94765352]
 [193.29527811]
 [194.08395632]
 [194.89178374]
 [195.42948053]
 [196.35692241]
 [198.18794034]
 [201.07660129]
 [205.24288135]
 [223.66409651]]",196.41,5.9
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F014_003.wav,F014,F,aeroporto,"[[193.34642422]
 [194.01209958]
 [194.36632039]
 [193.79029382]
 [192.89934385]
 [192.20473969]
 [191.32187312]
 [190.66220305]
 [190.14786493]
 [189.73979948]
 [189.40634488]
 [189.59549257]
 [190.59997611]
 [191.3351135 ]
 [191.42915875]
 [190.2742074 ]
 [189.10952224]
 [188.1254452 ]
 [188.11728761]
 [188.25440886]
 [188.77116119]
 [131.10429508]
 [117.3139266 ]]",185.04,18.97
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/aeroporto_F014_004.wav,F014,F,aeroporto,"[[194.04997983]
 [192.5769639 ]
 [191.79654947]
 [191.65043583]
 [191.30311554]
 [190.8461192 ]
 [190.46679985]
 [190.29129697]
 [190.11919258]
 [189.93094075]
 [189.54404442]
 [188.48064703]
 [190.39241397]
 [188.81319368]
 [187.36741172]
 [186.12177677]
 [184.82119922]
 [201.46752882]
 [202.14751671]
 [203.51770875]
 [207.11346102]]",192.52,5.8
